hour_utc	cost_usd	input	output	cache_write	cache_read
2026-07-14T13:00Z	0.3479	0	0	0	0
2026-07-14T14:00Z	0.3479	0	0	0	0
2026-07-14T15:00Z	0.3479	0	0	0	0
2026-07-14T16:00Z	0.3479	0	0	0	0
2026-07-14T17:00Z	0.3479	0	0	0	0
2026-07-14T18:00Z	0.3479	0	0	0	0
2026-07-14T19:00Z	0.3479	0	0	0	0
2026-07-14T20:00Z	0.3479	0	0	0	0
2026-07-14T21:00Z	0.3479	0	0	0	0
2026-07-14T22:00Z	0.3479	0	0	0	0
2026-07-14T23:00Z	0.3479	0	0	0	0
2026-07-15T00:00Z	0.3479	0	0	0	0
2026-07-15T01:00Z	0.3479	0	0	0	0
2026-07-15T02:00Z	0.3479	0	0	0	0
2026-07-15T03:00Z	0.3479	0	0	0	0
2026-07-15T04:00Z	0.3479	0	0	0	0
2026-07-15T05:00Z	0.3479	0	0	0	0
2026-07-15T06:00Z	0.3479	0	0	0	0
2026-07-15T07:00Z	0.3479	0	0	0	0
2026-07-15T08:00Z	0.3479	0	0	0	0
2026-07-15T09:00Z	0.3479	0	0	0	0
2026-07-15T10:00Z	0.3479	0	0	0	0
2026-07-15T11:00Z	0.3479	0	0	0	0
2026-07-15T12:00Z	0.3479	0	0	0	0
2026-07-15T13:00Z	0.3479	0	0	0	0
2026-07-15T14:00Z	0.3479	0	0	0	0
2026-07-15T15:00Z	0.3479	0	0	0	0
2026-07-15T16:00Z	0.3479	0	0	0	0
2026-07-15T17:00Z	0.3479	0	0	0	0
2026-07-15T18:00Z	0.3479	0	0	0	0
2026-07-15T19:00Z	0.3479	0	0	0	0
2026-07-15T20:00Z	0.3479	0	0	0	0
2026-07-15T21:00Z	0.3479	0	0	0	0
2026-07-15T22:00Z	0.3479	0	0	0	0
2026-07-15T23:00Z	0.3479	0	0	0	0
2026-07-16T00:00Z	0.3479	0	0	0	0
2026-07-16T01:00Z	0.3479	0	0	0	0
2026-07-16T02:00Z	0.3479	0	0	0	0
2026-07-16T03:00Z	0.3479	0	0	0	0
2026-07-16T04:00Z	0.3479	0	0	0	0
2026-07-16T05:00Z	0.3479	0	0	0	0
2026-07-16T06:00Z	0.3479	0	0	0	0
2026-07-16T07:00Z	0.3479	0	0	0	0
2026-07-16T08:00Z	0.3479	0	0	0	0
2026-07-16T09:00Z	0.3479	0	0	0	0
2026-07-16T10:00Z	0.3479	0	0	0	0
2026-07-16T11:00Z	0.3479	0	0	0	0
2026-07-16T12:00Z	0.3479	0	0	0	0
2026-07-16T13:00Z	0.3479	0	0	0	0
2026-07-16T14:00Z	0.3479	0	0	0	0
2026-07-16T15:00Z	0.3479	0	0	0	0
2026-07-16T16:00Z	0.3479	0	0	0	0
2026-07-16T17:00Z	0.3479	0	0	0	0
2026-07-16T18:00Z	0.3479	0	0	0	0
2026-07-16T19:00Z	0.3479	0	0	0	0
2026-07-16T20:00Z	0.3479	0	0	0	0
2026-07-16T21:00Z	0.3479	0	0	0	0
2026-07-16T22:00Z	0.3479	0	0	0	0
2026-07-16T23:00Z	0.3479	0	0	0	0
2026-07-17T00:00Z	0.3479	0	0	0	0
2026-07-17T01:00Z	0.3479	0	0	0	0
2026-07-17T02:00Z	0.3479	0	0	0	0
2026-07-17T03:00Z	0.3479	0	0	0	0
2026-07-17T04:00Z	0.3479	0	0	0	0
2026-07-17T05:00Z	0.3479	0	0	0	0
2026-07-17T06:00Z	0.3479	0	0	0	0
2026-07-17T07:00Z	0.3479	0	0	0	0
2026-07-17T08:00Z	0.3479	0	0	0	0
2026-07-17T09:00Z	0.3479	0	0	0	0
2026-07-17T10:00Z	0.3479	0	0	0	0
2026-07-17T11:00Z	0.3479	0	0	0	0
2026-07-17T12:00Z	0.3479	0	0	0	0
2026-07-17T13:00Z	0.3479	0	0	0	0
2026-07-17T14:00Z	0.3479	0	0	0	0
2026-07-17T15:00Z	0.3479	0	0	0	0
2026-07-17T16:00Z	0.3479	0	0	0	0
2026-07-17T17:00Z	0.3479	0	0	0	0
2026-07-17T18:00Z	0.3479	0	0	0	0
2026-07-17T19:00Z	0.3479	0	0	0	0
2026-07-17T20:00Z	0.3479	0	0	0	0
2026-07-17T21:00Z	0.3479	0	0	0	0
2026-07-17T22:00Z	0.3479	0	0	0	0
2026-07-17T23:00Z	0.3479	0	0	0	0
2026-07-18T00:00Z	0.3479	0	0	0	0
2026-07-18T01:00Z	0.3479	0	0	0	0
2026-07-18T02:00Z	0.3479	0	0	0	0
2026-07-18T03:00Z	0.3479	0	0	0	0
2026-07-18T04:00Z	0.3479	0	0	0	0
2026-07-18T05:00Z	0.3479	0	0	0	0
2026-07-18T06:00Z	0.3479	0	0	0	0
2026-07-18T07:00Z	0.3479	0	0	0	0
2026-07-18T08:00Z	0.3479	0	0	0	0
2026-07-18T09:00Z	0.3479	0	0	0	0
2026-07-18T10:00Z	0.3479	0	0	0	0
2026-07-18T11:00Z	0.3479	0	0	0	0
2026-07-18T12:00Z	0.3479	0	0	0	0
2026-07-18T13:00Z	0.3479	0	0	0	0
2026-07-18T14:00Z	0.3479	0	0	0	0
2026-07-18T15:00Z	0.3479	0	0	0	0
2026-07-18T16:00Z	0.3479	0	0	0	0
2026-07-18T17:00Z	0.3479	0	0	0	0
2026-07-18T18:00Z	0.3479	0	0	0	0
2026-07-18T19:00Z	0.3479	0	0	0	0
2026-07-18T20:00Z	0.3479	0	0	0	0
2026-07-18T21:00Z	0.3479	0	0	0	0
2026-07-18T22:00Z	0.3479	0	0	0	0
2026-07-18T23:00Z	0.3479	0	0	0	0
2026-07-19T00:00Z	0.3479	0	0	0	0
2026-07-19T01:00Z	0.3479	0	0	0	0
2026-07-19T02:00Z	0.3479	0	0	0	0
2026-07-19T03:00Z	0.3479	0	0	0	0
2026-07-19T04:00Z	0.3479	0	0	0	0
2026-07-19T05:00Z	0.3479	0	0	0	0
2026-07-19T06:00Z	0.3479	0	0	0	0
2026-07-19T07:00Z	0.3479	0	0	0	0
2026-07-19T08:00Z	0.3479	0	0	0	0
2026-07-19T09:00Z	0.3479	0	0	0	0
2026-07-19T10:00Z	0.3479	0	0	0	0
2026-07-19T11:00Z	0.3479	0	0	0	0
2026-07-19T12:00Z	0.3479	0	0	0	0
2026-07-19T13:00Z	0.3479	0	0	0	0
2026-07-19T14:00Z	0.3479	0	0	0	0
2026-07-19T15:00Z	0.3479	0	0	0	0
2026-07-19T16:00Z	0.3479	0	0	0	0
2026-07-19T17:00Z	0.3479	0	0	0	0
2026-07-19T18:00Z	0.3479	0	0	0	0
2026-07-19T19:00Z	0.3479	0	0	0	0
2026-07-19T20:00Z	0.3479	0	0	0	0
2026-07-19T21:00Z	0.3479	0	0	0	0
2026-07-19T22:00Z	0.3479	0	0	0	0
2026-07-19T23:00Z	0.3479	0	0	0	0
2026-07-20T00:00Z	0.3479	0	0	0	0
2026-07-20T01:00Z	0.3479	0	0	0	0
2026-07-20T02:00Z	0.3479	0	0	0	0
2026-07-20T03:00Z	0.3479	0	0	0	0
2026-07-20T04:00Z	0.3479	0	0	0	0
2026-07-20T05:00Z	0.3479	0	0	0	0
2026-07-20T06:00Z	0.3479	0	0	0	0
2026-07-20T07:00Z	0.3479	0	0	0	0
2026-07-20T08:00Z	0.3479	0	0	0	0
2026-07-20T09:00Z	0.3479	0	0	0	0
2026-07-20T10:00Z	0.3479	0	0	0	0
2026-07-20T11:00Z	0.3479	0	0	0	0
2026-07-20T12:00Z	0.3479	0	0	0	0
2026-07-20T13:00Z	0.3479	0	0	0	0
2026-07-20T14:00Z	0.3479	0	0	0	0
2026-07-20T15:00Z	0.3479	0	0	0	0
2026-07-20T16:00Z	0.3479	0	0	0	0
2026-07-21T14:00Z	1.8379	321	11478	38123	2631425
2026-07-21T15:00Z	1.8379	321	11478	38123	2631425
2026-07-21T16:00Z	1.8379	321	11478	38123	2631425
2026-07-21T17:00Z	1.8379	321	11478	38123	2631425
2026-07-21T18:00Z	1.8379	321	11478	38123	2631425
2026-07-21T19:00Z	1.8379	321	11478	38123	2631425
2026-07-21T20:00Z	1.8379	321	11478	38123	2631425
2026-07-21T21:00Z	1.8379	321	11478	38123	2631425
2026-07-21T22:00Z	1.8379	321	11478	38123	2631425
2026-07-21T23:00Z	1.8379	321	11478	38123	2631425
2026-07-22T00:00Z	1.8379	321	11478	38123	2631425
2026-07-22T01:00Z	1.8379	321	11478	38123	2631425
2026-07-22T02:00Z	1.8379	321	11478	38123	2631425
2026-07-22T03:00Z	1.8379	321	11478	38123	2631425
2026-07-22T04:00Z	1.8379	321	11478	38123	2631425
2026-07-22T05:00Z	1.8379	321	11478	38123	2631425
2026-07-22T06:00Z	1.8379	321	11478	38123	2631425
2026-07-22T07:00Z	1.8379	321	11478	38123	2631425
2026-07-22T08:00Z	1.8379	321	11478	38123	2631425
2026-07-22T09:00Z	1.8379	321	11478	38123	2631425
2026-07-22T10:00Z	1.8379	321	11478	38123	2631425
2026-07-22T11:00Z	1.8379	321	11478	38123	2631425
2026-07-22T12:00Z	1.8379	321	11478	38123	2631425
2026-07-22T13:00Z	1.8379	321	11478	38123	2631425
2026-07-22T14:00Z	1.7132	67	6604	33365	1806783
2026-07-22T15:00Z	1.7132	67	6604	33365	1806783
2026-07-22T16:00Z	1.7132	67	6604	33365	1806783
2026-07-22T17:00Z	1.7132	67	6604	33365	1806783
2026-07-22T18:00Z	1.7132	67	6604	33365	1806783
2026-07-22T19:00Z	1.7132	67	6604	33365	1806783
2026-07-22T20:00Z	1.7132	67	6604	33365	1806783
2026-07-22T21:00Z	1.7132	67	6604	33365	1806783
2026-07-22T22:00Z	1.7132	67	6604	33365	1806783
2026-07-22T23:00Z	1.7132	67	6604	33365	1806783
2026-07-23T00:00Z	1.7132	67	6604	33365	1806783
2026-07-23T01:00Z	1.7132	67	6604	33365	1806783
2026-07-23T02:00Z	1.7132	67	6604	33365	1806783
2026-07-23T03:00Z	1.7132	67	6604	33365	1806783
2026-07-23T04:00Z	1.7132	67	6604	33365	1806783
2026-07-23T05:00Z	1.7132	67	6604	33365	1806783
2026-07-23T06:00Z	1.7132	67	6604	33365	1806783
2026-07-23T13:00Z	2.6162	142	6617	39403	2002497
2026-07-23T14:00Z	2.6162	142	6617	39403	2002497
2026-07-23T15:00Z	2.6162	142	6617	39403	2002497
2026-07-23T16:00Z	2.6162	142	6617	39403	2002497
2026-07-23T17:00Z	2.6162	142	6617	39403	2002497
2026-07-23T18:00Z	2.6162	142	6617	39403	2002497
2026-07-23T19:00Z	2.6162	142	6617	39403	2002497
2026-07-23T20:00Z	2.6162	142	6617	39403	2002497
2026-07-23T21:00Z	2.6162	142	6617	39403	2002497
2026-07-23T22:00Z	2.6162	142	6617	39403	2002497
2026-07-23T23:00Z	2.6162	142	6617	39403	2002497
2026-07-24T00:00Z	2.6162	142	6617	39403	2002497
2026-07-24T01:00Z	2.6162	142	6617	39403	2002497
2026-07-24T02:00Z	2.6162	142	6617	39403	2002497
2026-07-24T03:00Z	2.6162	142	6617	39403	2002497
2026-07-24T04:00Z	2.6162	142	6617	39403	2002497
2026-07-24T05:00Z	2.6162	142	6617	39403	2002497
2026-07-24T06:00Z	2.6162	142	6617	39403	2002497
2026-07-24T07:00Z	2.6162	142	6617	39403	2002497
2026-07-24T08:00Z	2.6162	142	6617	39403	2002497
2026-07-24T09:00Z	2.6162	142	6617	39403	2002497
2026-07-24T10:00Z	2.6162	142	6617	39403	2002497
2026-07-24T11:00Z	2.6162	142	6617	39403	2002497
2026-07-24T12:00Z	2.6162	142	6617	39403	2002497
2026-07-24T13:00Z	11.0993	3525	72548	269894	4530050
2026-07-24T14:00Z	11.0993	3525	72548	269894	4530050
2026-07-24T15:00Z	11.0993	3525	72548	269894	4530050
2026-07-24T16:00Z	5.6751	2989	65461	265543	6880727
2026-07-24T17:00Z	5.6751	2989	65461	265543	6880727
2026-07-24T18:00Z	5.6751	2989	65461	265543	6880727
2026-07-24T19:00Z	5.6751	2989	65461	265543	6880727
2026-07-24T20:00Z	5.6751	2989	65461	265543	6880727
2026-07-24T21:00Z	5.6751	2989	65461	265543	6880727
2026-07-24T22:00Z	5.6751	2989	65461	265543	6880727
2026-07-24T23:00Z	5.6751	2989	65461	265543	6880727
2026-07-25T00:00Z	2.1871	296	10617	141680	6358986
2026-07-25T01:00Z	2.1871	296	10617	141680	6358986
2026-07-25T02:00Z	2.1871	296	10617	141680	6358986
2026-07-25T03:00Z	2.1871	296	10617	141680	6358986
2026-07-25T04:00Z	2.1871	296	10617	141680	6358986
2026-07-25T05:00Z	2.1871	296	10617	141680	6358986
2026-07-25T06:00Z	2.1871	296	10617	141680	6358986
2026-07-25T07:00Z	2.1871	296	10617	141680	6358986
2026-07-25T08:00Z	2.1871	296	10617	141680	6358986
2026-07-25T09:00Z	3.1941	41129	19810	250947	7334030
2026-07-25T10:00Z	2.5030	305	13359	145754	7193401
2026-07-25T11:00Z	3.8698	283	18109	120542	4524699
2026-07-25T12:00Z	40.4918	387	144452	541973	58614237
2026-07-25T13:00Z	18.0871	266	66832	119775	27594810
2026-07-25T14:00Z	35.9404	381	105987	358730	54665757
2026-07-25T15:00Z	22.3134	2703	100756	248519	31843993
2026-07-25T16:00Z	9.0497	162	55166	155348	11527293
2026-07-25T17:00Z	1.0865	17	2245	7110	1747095
2026-07-25T19:00Z	17.8932	156	91100	314379	23602182
2026-07-26T01:00Z	20.5168	122	82638	431950	27260879
2026-07-26T02:00Z	6.8766	41	23788	34194	10714785
2026-07-26T03:00Z	25.4528	135	64580	117111	40951061
2026-07-26T04:00Z	23.2856	110	49254	80080	38293987
2026-07-26T05:00Z	5.9899	833	40507	130095	6932797
2026-07-26T06:00Z	1.4322	695	8761	59356	1232166
2026-07-26T07:00Z	13.4479	5932	65482	298504	18341076
2026-07-26T08:00Z	2.7468	434	7476	51629	4831774
2026-07-26T09:00Z	2.7468	434	7476	51629	4831774
2026-07-26T10:00Z	2.7468	434	7476	51629	4831774
2026-07-26T11:00Z	2.7468	434	7476	51629	4831774
2026-07-26T12:00Z	2.7468	434	7476	51629	4831774
2026-07-26T13:00Z	2.7468	434	7476	51629	4831774
2026-07-26T14:00Z	2.7468	434	7476	51629	4831774
2026-07-26T15:00Z	2.7468	434	7476	51629	4831774
2026-07-26T16:00Z	2.7468	434	7476	51629	4831774
2026-07-26T17:00Z	2.7468	434	7476	51629	4831774
2026-07-26T18:00Z	2.7468	434	7476	51629	4831774
2026-07-26T19:00Z	2.7468	434	7476	51629	4831774
2026-07-26T20:00Z	2.7468	434	7476	51629	4831774
2026-07-26T21:00Z	2.7468	434	7476	51629	4831774
2026-07-26T22:00Z	2.7468	434	7476	51629	4831774
2026-07-26T23:00Z	3.2536	495	8757	67319	5733418
2026-07-27T00:00Z	3.2536	495	8757	67319	5733418
2026-07-27T01:00Z	3.2536	495	8757	67319	5733418
2026-07-27T02:00Z	3.2536	495	8757	67319	5733418
2026-07-27T03:00Z	3.2536	495	8757	67319	5733418
2026-07-27T04:00Z	3.2536	495	8757	67319	5733418
2026-07-27T05:00Z	3.2536	495	8757	67319	5733418
2026-07-27T06:00Z	3.2536	495	8757	67319	5733418
2026-07-27T07:00Z	3.5933	1005	9855	76813	6162934
2026-07-27T08:00Z	3.2536	495	8757	67319	5733418
2026-07-27T09:00Z	0.5068	60	1280	15690	901644
2026-07-27T10:00Z	0.5068	60	1280	15690	901644
2026-07-27T11:00Z	0.5068	60	1280	15690	901644
2026-07-27T12:00Z	0.5068	60	1280	15690	901644
2026-07-27T13:00Z	0.5068	60	1280	15690	901644
2026-07-27T14:00Z	0.5068	60	1280	15690	901644
2026-07-27T15:00Z	0.5068	60	1280	15690	901644
2026-07-27T16:00Z	0.5068	60	1280	15690	901644
2026-07-27T17:00Z	0.5068	60	1280	15690	901644
2026-07-27T18:00Z	0.5068	60	1280	15690	901644
2026-07-27T19:00Z	0.5068	60	1280	15690	901644
2026-07-27T20:00Z	0.5068	60	1280	15690	901644
2026-07-27T21:00Z	0.5068	60	1280	15690	901644
2026-07-27T22:00Z	0.5068	60	1280	15690	901644
2026-07-27T23:00Z	0.5068	60	1280	15690	901644
2026-07-28T00:00Z	0.5068	60	1280	15690	901644
2026-07-28T01:00Z	0.5068	60	1280	15690	901644
2026-07-28T02:00Z	0.5068	60	1280	15690	901644
2026-07-28T03:00Z	0.5068	60	1280	15690	901644
2026-07-28T04:00Z	0.5068	60	1280	15690	901644
2026-07-28T05:00Z	0.5068	60	1280	15690	901644
2026-07-28T06:00Z	0.5068	60	1280	15690	901644
2026-07-28T07:00Z	0.5068	60	1280	15690	901644
2026-07-28T08:00Z	0.5068	60	1280	15690	901644
2026-07-28T09:00Z	0.9483	3518	6341	31859	934582
2026-07-28T10:00Z	0.9483	3518	6341	31859	934582
2026-07-28T11:00Z	3.7960	3697	31752	71029	4575591
2026-07-28T12:00Z	2.8477	179	25411	39170	3641009
2026-07-28T13:00Z	5.4318	1441	28489	80160	7919935
2026-07-28T14:00Z	18.9533	1694	99138	196821	27175231
2026-07-28T15:00Z	31.2462	1700	100403	220568	48860362
2026-07-28T16:00Z	24.7040	178	60977	104776	39942092
2026-07-28T17:00Z	35.9074	197	78921	140737	58686657
2026-07-28T18:00Z	3.6657	19	4422	7063	6264225
2026-07-28T23:00Z	6.7751	444	27915	96728	10338295
2026-07-29T00:00Z	9.5402	1022	42189	129503	14493322
2026-07-29T01:00Z	6.7751	444	27915	96728	10338295
2026-07-29T08:00Z	15.3660	57	14018	639297	18863672
2026-07-29T09:00Z	8.9012	41	12635	22258	15052408
2026-07-29T10:00Z	3.9716	462	12128	110338	5125274
2026-07-29T11:00Z	4.2479	464	12791	110696	5361308
2026-07-29T12:00Z	4.2479	464	12791	110696	5361308
2026-07-29T13:00Z	3.9716	462	12128	110338	5125274
2026-07-29T14:00Z	3.9716	462	12128	110338	5125274
2026-07-29T15:00Z	3.9716	462	12128	110338	5125274
2026-07-29T16:00Z	3.9716	462	12128	110338	5125274
2026-07-29T17:00Z	3.9716	462	12128	110338	5125274
2026-07-29T18:00Z	3.9716	462	12128	110338	5125274
2026-07-29T19:00Z	6.8776	626	19436	195850	7604742
2026-07-29T20:00Z	2.9060	164	7307	85512	2479467
2026-07-29T21:00Z	2.9060	164	7307	85512	2479467
2026-07-29T22:00Z	2.9060	164	7307	85512	2479467
2026-07-29T23:00Z	3.0546	685	12827	73210	4754426
2026-07-30T00:00Z	3.0546	685	12827	73210	4754426
2026-07-30T01:00Z	3.0546	685	12827	73210	4754426
2026-07-30T02:00Z	3.0546	685	12827	73210	4754426
2026-07-30T03:00Z	3.0546	685	12827	73210	4754426
2026-07-30T04:00Z	3.0546	685	12827	73210	4754426
2026-07-30T05:00Z	3.0546	685	12827	73210	4754426
2026-07-30T06:00Z	3.0546	685	12827	73210	4754426
2026-07-30T07:00Z	3.0546	685	12827	73210	4754426
2026-07-30T08:00Z	1.4245	36	2498	24402	2235764
2026-07-30T09:00Z	1.4245	36	2498	24402	2235764
2026-07-30T10:00Z	1.4245	36	2498	24402	2235764
2026-07-30T11:00Z	1.4245	36	2498	24402	2235764
2026-07-30T12:00Z	18.5148	93	26228	722322	22973182
2026-07-30T13:00Z	28.7244	153	51952	99021	47786856
2026-07-30T14:00Z	24.9868	100	41155	58129	42024222
2026-07-30T15:00Z	31.5348	116	45233	74848	53353997
2026-07-30T16:00Z	92.1677	136	49697	8422047	57525595
2026-07-30T17:00Z	23.1624	268	88015	1210054	22008886
2026-07-30T18:00Z	11.0366	124	36789	86368	16872005
2026-07-30T19:00Z	3.3109	14	4546	297623	1989878
2026-07-30T22:00Z	5.6767	34	12187	322857	5534899
2026-07-30T23:00Z	11.0871	90	37667	54771	17313945
2026-07-31T00:00Z	11.1817	80	36312	44869	17675200
2026-07-31T02:00Z	17.9417	102	27531	495146	24608545
2026-07-31T04:00Z	9.0516	36	11080	518530	9196620
2026-07-31T07:00Z	11.5181	46	21243	558773	12608524
2026-07-31T08:00Z	4.7707	26	10448	17843	7809820
2026-07-31T09:00Z	29.2357	84	28389	2228282	23155593
2026-07-31T10:00Z	36.8188	86	30139	3358226	22542773
2026-07-31T11:00Z	47.5272	140	40469	3211229	43066904
2026-07-31T12:00Z	72.9863	160	47155	6171020	51391717
2026-07-31T13:00Z	11.2546	10	4023	1414274	2303567
2026-07-31T16:00Z	40.2167	38	9792	4991618	9236798
2026-07-31T18:00Z	16.9745	14	5338	2163809	3126273
2026-07-31T19:00Z	82.3883	104	37683	9115556	31920058
2026-07-31T20:00Z	8.8197	16	7209	781793	5683667
2026-07-31T22:00Z	12.7396	230	84931	186587	16265141
2026-07-31T23:00Z	8.7778	104	37361	56199	13170005
2026-08-01T03:00Z	5.6018	118	35773	120776	6746359
2026-08-01T04:00Z	9.3468	120	57146	100469	12647582
2026-08-01T05:00Z	21.0388	442	61266	113312	33245381
2026-08-01T06:00Z	8.4978	72	17432	32144	13965225
2026-08-01T07:00Z	10.4243	89	31091	107574	15555497
2026-08-01T10:00Z	8.6669	138	63346	181243	10108500
2026-08-01T11:00Z	15.3772	3968	82527	241726	20388910
2026-08-01T12:00Z	16.0018	160	45381	97022	25213188
2026-08-01T13:00Z	8.2118	48	19244	378944	9026954
2026-08-01T19:00Z	1.0149	629	3075	38114	1394698
2026-08-01T20:00Z	1.0149	629	3075	38114	1394698
2026-08-01T21:00Z	1.0149	629	3075	38114	1394698
2026-08-01T22:00Z	1.0149	629	3075	38114	1394698
2026-08-01T23:00Z	1.0149	629	3075	38114	1394698
2026-08-02T00:00Z	1.0149	629	3075	38114	1394698
2026-08-02T01:00Z	1.0149	629	3075	38114	1394698
2026-08-02T02:00Z	1.0149	629	3075	38114	1394698
2026-08-02T03:00Z	1.0149	629	3075	38114	1394698
2026-08-02T04:00Z	1.0149	629	3075	38114	1394698
2026-08-02T05:00Z	1.0149	629	3075	38114	1394698
2026-08-02T06:00Z	1.0149	629	3075	38114	1394698
2026-08-02T07:00Z	1.0149	629	3075	38114	1394698
2026-08-02T08:00Z	1.0149	629	3075	38114	1394698
2026-08-02T09:00Z	1.0149	629	3075	38114	1394698
2026-08-02T11:00Z	17.2290	304	88481	206818	23884976
2026-08-02T12:00Z	16.7113	286	77318	200434	23594696
2026-08-02T13:00Z	22.5481	240	67191	145733	35252613
2026-08-02T14:00Z	1.2112	10	3664	8224	1886016
2026-08-02T16:00Z	49.6939	320	92136	546751	77673289
2026-08-02T17:00Z	16.7178	213	93244	412552	20159331
2026-08-02T23:00Z	8.1555	54	34257	328497	8805891
2026-08-03T00:00Z	0.8726	8	1446	2687	1458847
2026-08-03T03:00Z	16.9357	2838	83455	371136	22247564
2026-08-03T04:00Z	9.0514	1752	37700	191470	12370953
2026-08-03T06:00Z	10.2530	1640	35834	139110	9841662
2026-08-03T07:00Z	6.0741	1040	12007	17643	5110466
2026-08-03T08:00Z	6.0741	1040	12007	17643	5110466
2026-08-03T09:00Z	6.2343	1291	35517	64927	9381324
2026-08-03T10:00Z	11.4147	1357	57897	480419	12358239
2026-08-03T11:00Z	3.3139	72	13011	28662	4933336
2026-08-03T12:00Z	28.7795	1202	126542	736733	37497006
2026-08-03T13:00Z	5.7950	406	21283	89211	9695825
2026-08-03T14:00Z	5.7950	406	21283	89211	9695825
2026-08-03T15:00Z	5.7950	406	21283	89211	9695825
2026-08-03T16:00Z	15.5390	2207	63670	239350	24043546
2026-08-03T17:00Z	9.7439	1801	42387	150139	14347721
2026-08-03T18:00Z	20.5404	2175	93490	300960	30365263
2026-08-03T19:00Z	41.4872	2005	153222	469202	65909209
2026-08-03T20:00Z	11.9602	177	64264	234485	15302633
2026-08-03T22:00Z	9.5100	77	23926	291849	12209405
2026-08-03T23:00Z	0.5882	5	1115	1648	978500
2026-08-04T03:00Z	0.1757	38	991	5724	198935
2026-08-04T04:00Z	0.1757	38	991	5724	198935
2026-08-04T05:00Z	0.1757	38	991	5724	198935
2026-08-04T06:00Z	0.1757	38	991	5724	198935
2026-08-04T07:00Z	0.1757	38	991	5724	198935
2026-08-04T08:00Z	0.1757	38	991	5724	198935
2026-08-04T09:00Z	0.1757	38	991	5724	198935
2026-08-04T10:00Z	0.1757	38	991	5724	198935
2026-08-04T11:00Z	0.1757	38	991	5724	198935
2026-08-04T12:00Z	0.1757	38	991	5724	198935
2026-08-04T13:00Z	1.3289	83	10662	43063	1475087
2026-08-04T14:00Z	3.6742	129	29791	75966	4312843
2026-08-04T15:00Z	6.7627	3894	45240	84606	8933549
2026-08-04T16:00Z	0.5980	64	2345	14907	932474
